"","target","N_Day","mes","year","nivel","tmed","pDia","niv7","niv14","niv30","niv60","niv90","niv180","t7","t14","t30","t60","t90","t180","p30","p60","p90","p180","niv010","niv020","niv030"
"8885",-5.7,37903,10,2003,614.41,14.5,0,614.78875,614.909333333333,615.815161290323,617.64262295082,619.360769230769,623.105856353591,14.3125,15.5666666666667,17.0338709677419,19.9885245901639,21.8467032967033,20.2640883977901,60.5,199.8,201.3,325.3,-0.0470000000000027,-0.0955000000000041,-0.110000000000002
"8899",-6.6,37917,10,2003,615.28,9,4,614.42125,614.275333333333,614.668064516129,616.224590163934,617.911538461538,622.072596685083,10.9375,13,14.4774193548387,17.0581967213115,19.9813186813187,20.3193370165746,121.5,204.8,260.8,383.3,0.130999999999995,0.0125,-0.0156666666666676
"8906",-7.8,37924,10,2003,616.21,8.25,0,615.59125,614.988,614.742258064516,615.807868852459,617.375384615385,621.61773480663,7.78125,9.38333333333333,12.2741935483871,15.2385245901639,18.6214285714286,20.0127071823204,133,243.8,299.8,422.3,0.168000000000006,0.0955000000000041,0.0493333333333339
"8913",-8.5,37931,11,2003,619.2,10.5,0,618.06125,616.867333333333,615.518064516129,615.794918032787,617.103406593407,621.261049723757,9,8.4,10.7983870967742,14.1155737704918,17.2532967032967,19.7254143646409,114.5,183.8,314.3,418.8,0.366000000000008,0.273000000000002,0.151000000000003
"8983",-18.3,38001,1,2004,627.15,3.25,0,627.355,627.560666666667,627.997419354839,626.329016393443,623.316153846154,620.938342541436,6.1875,4.86666666666667,3.95161290322581,5.4672131147541,6.75549450549451,13.8994475138122,1.5,120,224.5,442.3,-0.0590000000000032,-0.0550000000000011,-0.0513333333333359
"8990",-18,38008,1,2004,626.69,5.75,0,626.93125,627.142666666667,627.599677419355,627.030491803279,624.269230769231,621.080276243094,4.46875,5.46666666666667,3.9758064516129,4.88934426229508,6.32142857142857,13.0886740331492,2,103.5,182,442.8,-0.0629999999999995,-0.0609999999999957,-0.0589999999999994
"8997",-18.4,38015,1,2004,626.19,2,0,626.4225,626.676,627.176129032258,627.439836065574,625.096043956044,621.230497237569,4.4375,4.36666666666667,4.42741935483871,4.58196721311475,6.06318681318681,12.2723756906077,3.5,80.5,144.5,444.3,-0.0729999999999904,-0.0654999999999973,-0.0623333333333297
"9004",-18.1,38022,2,2004,625.89,10.25,0,626.0275,626.227333333333,626.747741935484,627.51606557377,625.686703296703,621.394861878453,7.03125,5.98333333333333,5.62903225806452,4.79098360655738,5.95879120879121,11.5209944751381,3.5,6,130,444.3,-0.0480000000000018,-0.0600000000000023,-0.0600000000000023
"9011",-18.2,38029,2,2004,625.69,7.25,0,625.78625,625.908,626.356451612903,627.221967213115,626.166373626374,621.57955801105,7.625,7.13333333333333,5.98387096774194,4.98360655737705,5.69505494505495,10.7226519337017,3.5,5,123.5,444.3,-0.0309999999999945,-0.045999999999998,-0.0526666666666642
"9018",-18.1,38036,2,2004,625.47,2.75,0,625.585,625.685333333333,626.012903225806,626.866721311475,626.565494505494,621.790110497238,4.75,6.11666666666667,5.87096774193548,4.91803278688525,5.34340659340659,9.97127071823205,1.5,3.5,105,395.8,-0.0309999999999945,-0.033499999999998,-0.0456666666666668
"9025",-18.2,38043,2,2004,625.34,-2,0,625.39,625.488666666667,625.735161290323,626.521475409836,626.816703296703,622.022099447514,3.15625,4.03333333333333,5.53225806451613,4.87704918032787,4.90934065934066,9.17569060773481,0,3.5,80.5,388.3,-0.0219999999999914,-0.0259999999999991,-0.0316666666666644
"9032",-19.1,38050,3,2004,624.91,6.25,0,625.145,625.262666666667,625.503870967742,626.189836065574,626.878461538462,622.275745856354,1.40625,2.56666666666667,4.66935483870968,4.9016393442623,4.63461538461539,8.51132596685083,0,3.5,10.5,313.8,-0.0490000000000009,-0.0370000000000005,-0.0346666666666692
"9039",-18.7,38057,3,2004,624.44,6.25,0,624.6775,624.911333333333,625.22935483871,625.847868852459,626.621428571429,622.544585635359,6.1875,3.63333333333333,4.21774193548387,5.11065573770492,4.66483516483517,8.04309392265193,0,3.5,5,305,-0.0689999999999941,-0.0479999999999961,-0.0433333333333318
"9046",-17.9,38064,3,2004,624.14,12.25,0,624.255,624.468,624.908064516129,625.50606557377,626.283516483516,622.834143646409,10.59375,8.53333333333333,5.37096774193548,5.70081967213115,5.13736263736264,7.7682320441989,0,3.5,5,305,-0.0509999999999991,-0.0579999999999984,-0.047333333333332
"9053",-18.4,38071,3,2004,624.02,5,0,624.075,624.166666666667,624.596774193548,625.196885245902,625.941318681319,623.156132596685,8.21875,9.21666666666667,6.20967741935484,6.00819672131148,5.43956043956044,7.35497237569061,0,1,3.5,301,-0.0200000000000045,-0.0410000000000025,-0.0459999999999998
"9060",-19.2,38078,4,2004,625.81,8,0,624.2725,624.184,624.375806451613,624.973606557377,625.649120879121,623.518066298343,5.590093075,7.03138297333333,7.37002401935484,6.1962417147541,5.70572246813187,6.91282179337017,0,0,3.5,244.5,0.175,0.0724999999999966,0.0256666666666661
"9074",-20.2,38092,4,2004,628.77,11.5,0,628.52875,627.833666666667,625.896290322581,625.469098360656,625.717637362637,624.576436464088,6.75,7.98333333333333,7.9103466,6.22493023934426,6.15901917142857,6.42801516353591,0,0,3.5,216.5,0.132999999999993,0.238499999999999,0.153000000000001
"9081",-20.2,38099,4,2004,628.88403,8.25,0,628.86550375,628.692268666667,626.971259032258,625.857197213115,625.869879450549,625.123309558011,10.53125,8.45,7.70873369677419,6.97083187868852,6.60132686373626,6.45425825745856,0,0,1.5,183.5,0.0214030000000093,0.1282015,0.16146766666667
"9088",-19.8,38106,4,2004,629.435,9,0,629.01612875,628.944602,628.112065483871,626.280066065574,626.073780549451,625.635381381215,12.28125,11.6166666666667,9.43548387096774,8.24542204262295,7.26341477582418,6.64900963867403,0,0,0,135,0.0534999999999968,0.0582499999999982,0.186166666666664
"9095",-20,38113,5,2004,629.13,10,0,628.87625,628.913602,628.732065483871,626.71785295082,626.288560769231,626.024525027624,8.65625,10.5666666666667,9.45161290322581,8.75361876393443,7.32934884175824,6.63381626850829,0,0,0,130,0.007000000000005,0.016500000000002,0.0493333333333339
"9102",-19.5,38120,5,2004,628.38,13,0,628.88375,628.863333333333,628.874968709677,627.215885737705,626.525264065934,626.381928342541,10.5,9.55,10.3951612903226,9.2290286,7.58484334725275,6.62138532928177,0,0,0,123.5,-0.007000000000005,-0.0110000000000014,-0.0110000000000014
"9109",-19.5,38127,5,2004,628.55,17.25,0,628.4425,628.682,628.796259032258,627.707689016393,626.746912417582,626.686403480663,15.75,13.1333333333333,12.0161290322581,9.71263515737705,8.4886895010989,6.88795991491713,0,0,0,105,-0.0310000000000059,-0.0355000000000018,-0.0126666666666665
"9116",-18.8,38134,5,2004,629.06,16,0,628.8475,628.651333333333,628.797741935484,628.265557868853,627.017022307692,626.935077513812,15.28125,15.4,12.4274193548387,10.7946023704918,9.39528290769231,7.16420300883978,0,0,0,80.5,0.0629999999999995,-0.0110000000000014,-0.00300000000000106
"9123",-18.7,38141,6,2004,629.08,20.75,0,629.0825,628.958666666667,628.83,628.72629557377,627.322297032967,627.100823370166,17.84375,16.6,14.3225806451613,12.0901639344262,10.6425356549451,7.6559157160221,0,0,0,6,0.0139999999999986,0.0340000000000032,0.0120000000000005
"9151",-16.1,38169,7,2004,628.64,23,0,628.83125,628.922666666667,628.954838709677,628.864836065574,628.746582747253,627.193917292818,22.9375,21.3833333333333,20.3629032258065,17.0573770491803,14.5961538461538,10.202877041989,53.5,53.5,53.5,57,-0.0419999999999959,-0.0125,-0.0150000000000015
"9158",-14.7,38176,7,2004,628.16,16.25,0,628.38375,628.605333333333,628.803225806452,628.807213114754,628.822901428571,627.219607900552,21.0625,21.9333333333333,20.6854838709677,18.4180327868852,15.5247252747253,10.8534295281768,63.5,63.5,63.5,67,-0.0660000000000082,-0.0425000000000011,-0.0240000000000009
"9171",-13.7,38189,7,2004,627.52,23.5,0,627.69125,627.861333333333,628.314516129032,628.648032786885,628.691802527473,627.27198359116,22.03125,19.7333333333333,20.9112903225806,19.6352459016393,17.1071428571429,11.874147760221,100,148.5,148.5,150,-0.05,-0.0560000000000002,-0.0513333333333321
"9242",-8.8,38260,9,2004,622.55,19.5,0,622.80875,623.048,623.544677419355,624.697786885246,625.685989010989,627.221237734807,17.46875,17.5666666666667,18.9677419354839,20.4508196721311,20.771978021978,17.7486187845304,49,151.1,271.1,324.6,-0.0710000000000036,-0.0625,-0.0690000000000017
"9263",-8.9,38281,10,2004,621.04,15.75,0,621.305,621.57,622.134193548387,623.159262295082,624.256868131868,626.454668508287,13.5,14.5,16.1935483870968,18.1229508196721,19.6456043956044,18.4986187845304,16,101.7,192.1,340.6,-0.0759999999999991,-0.0720000000000027,-0.0716666666666697
"9270",-9.2,38288,10,2004,620.53,10.25,0,620.77875,621.042,621.627096774194,622.654836065574,623.765769230769,626.130276243094,13.8125,13.5166666666667,15.4112903225806,17.1844262295082,18.8543956043956,18.5649171270718,33.5,104.7,184.6,358.1,-0.0730000000000018,-0.0745000000000005,-0.0723333333333358
"9277",-9.9,38295,11,2004,620.01,13.25,0,620.26625,620.522,621.118064516129,622.160901639344,623.27467032967,625.798812154696,9.6875,11.85,13.3225806451613,15.983606557377,17.8516483516484,18.6008287292818,42,71.5,137.7,366.6,-0.0720000000000027,-0.0745000000000005,-0.0730000000000018
"9291",-10.7,38309,11,2004,618.88,6.75,0,619.1725,619.452666666667,620.061935483871,621.169180327869,622.223901098901,625.087983425414,6.3125,7.43333333333333,10.0161290322581,13.1311475409836,15.4368131868132,18.0718232044199,26,42,127.7,366.6,-0.082000000000005,-0.0785000000000025,-0.077000000000002
"9298",-10.2,38316,11,2004,618.31,6.25,0,618.6,618.886666666667,619.519032258064,620.645409836066,621.703901098901,624.685939226519,6,6.11666666666667,7.59677419354839,11.766393442623,14.2637362637363,17.6961325966851,16.5,42,124.7,366.6,-0.0830000000000041,-0.0810000000000002,-0.0783333333333341
"9305",-11.7,38323,12,2004,617.6,4.5,0,617.98,618.288666666667,618.95064516129,620.106557377049,621.183351648352,624.254834254144,4.25,5.05,6.45967741935484,10.1352459016393,13.0467032967033,17.1477900552486,7.5,49.5,79.5,374.1,-0.0959999999999923,-0.0884999999999991,-0.0849999999999985
"9312",-12.1,38330,12,2004,616.94,8,0,617.21249375,617.595996666667,618.325159677419,619.534589344262,620.64955989011,623.800248342541,6.5625,5.46666666666667,5.84677419354839,8.84016393442623,11.9093406593407,16.6077348066298,27.7,60.7,99.2,394.3,-0.103999999999996,-0.092999999999995,-0.0889999999999986
